uturn_ratio,pulse_count,user_id,label
0.10576923076923077,0,922659,1
0.037037037037037035,0,660521,0
0.25,0,922684,0
0.3333333333333333,0,922696,0
0.3333333333333333,0,791633,0
0.033707865168539325,0,660575,0
0.2857142857142857,0,660580,0
0.3333333333333333,0,660585,0
0.5,0,922736,0
0.3333333333333333,0,791668,0
0.25,0,791676,0
0.5333333333333333,0,922753,0
0.15384615384615385,0,922761,0
0.25,0,791694,0
0.6666666666666666,0,922772,0
0.43478260869565216,0,5277,0
0.08333333333333333,0,922791,0
0.16666666666666666,0,5287,0
0.3333333333333333,0,136377,0
0.16666666666666666,1,922841,0
0.05555555555555555,1,791771,0
0.25,1,5340,0
0.5,2,922843,0
0.4,1,398561,0
0.4444444444444444,0,398564,0
0.42857142857142855,0,922855,0
0.3333333333333333,0,136429,0
0.3333333333333333,0,398591,0
0.2857142857142857,0,922892,0
0.3333333333333333,0,529682,0
0.3333333333333333,0,922900,0
0.8,1,922908,1
0.10344827586206896,0,529700,1
0.2,0,136491,0
0.0,1,529717,0
0.008130081300813009,0,791871,0
0.1,0,660804,0
0.0,1,791895,0
0.2,0,660831,0
0.5,0,398691,0
0.02040816326530612,0,660851,0
0.3,0,791931,0
0.4090909090909091,0,5500,0
0.3333333333333333,0,660865,0
0.4166666666666667,0,136577,0
0.4,0,5515,0
0.2857142857142857,0,923019,0
0.3333333333333333,0,660911,0
0.27692307692307694,0,923074,0
0.3333333333333333,0,923076,0
0.6,0,267722,0
0.2,0,792023,0
0.5,0,5601,0
0.3,0,660973,0
0.03773584905660377,0,529907,0
0.1111111111111111,0,792062,0
0.16666666666666666,0,660999,0
0.5555555555555556,3,923147,0
0.3,0,923160,0
0.3157894736842105,0,923170,1
0.5,0,136759,0
0.35294117647058826,0,792124,0
0.2222222222222222,0,661056,0
0.5555555555555556,0,923202,0
0.5,0,923211,0
0.42,0,530002,0
0.5,0,136820,0
0.2727272727272727,2,923266,1
0.1875,1,923268,1
0.5,0,530059,0
0.3333333333333333,0,136859,0
0.16666666666666666,0,5787,0
0.16666666666666666,0,5792,0
0.38461538461538464,0,792229,0
0.3333333333333333,0,661168,0
0.3333333333333333,1,661179,0
0.5,3,923363,1
0.09090909090909091,0,5859,0
0.5,0,136943,0
0.4,1,268014,0
0.16666666666666666,0,792307,0
0.14285714285714285,0,136954,0
0.3076923076923077,6,530182,0
0.6666666666666666,0,923411,0
0.125,0,923430,0
0.6666666666666666,0,137011,0
0.3076923076923077,0,923446,0
0.75,1,399159,0
0.75,1,923450,0
0.32,0,923473,1
0.5,0,923479,0
0.10526315789473684,0,5982,0
0.018867924528301886,0,923491,0
0.3333333333333333,0,137077,0
0.35294117647058826,0,6016,0
0.3333333333333333,0,923524,0
0.25,0,923527,0
0.2,0,6041,0
0.3333333333333333,0,6043,0
0.16666666666666666,0,6048,0
0.1,0,923554,0
0.42857142857142855,0,6076,0
0.49166666666666664,0,923594,0
0.4666666666666667,0,530403,0
0.3333333333333333,0,923619,0
0.5,0,792548,0
0.4,0,530410,0
0.2,0,923628,0
0.24,0,923632,0
0.3333333333333333,0,6140,0
0.3333333333333333,0,6150,0
0.3333333333333333,0,923680,0
0.75,3,923681,0
0.3333333333333333,0,137250,0
